ITEM_SEQ,ITEM_NAME,ENTP_NAME,CHART,PRINT_FRONT,PRINT_BACK,DRUG_SHAPE,COLOR_CLASS1,COLOR_CLASS2,LINE_FRONT,LINE_BACK,LENG_LONG,LENG_SHORT,THICK,CLASS_NAME,ETC_OTC_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,MARK_CODE_FRONT_ANAL,MARK_CODE_BACK_ANAL,ITEM_IMAGE,MARK_CODE_FRONT_IMG,MARK_CODE_BACK_IMG,ITEM_ENG_NAME,EDI_CODE,last_updated
200402834,레보설정(레보설피리드),위더스제약(주),흰색의 원형정제 ,마크,3,원형,하양,,,,6,6,3.4,기타의 소화기관용약,전문의약품,20040217,나정,"W,m,3,ω,ε",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6RhU,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600181,,Levosul Tab.,660700210,2024-12-11 2:55
200300470,포리부틴정150mg(트리메부틴말레산염),삼일제약(주),흰색의 원형정제,SAMIL분할선150,,원형,하양,,-,,9.6,9.6,4.2,기타의 소화기관용약,일반의약품,20030321,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsBha,,,POLYBUTINE Tab. 150mg,643901660,2024-12-11 2:55
200302355,로스탄연질캡슐(이소트레티노인),(주)알피바이오,진한 황색의 유상물질이 든 적색의 타원형 연질캡슐,RST,,타원형,빨강,,,,12,7,7,비타민 A 및 D제,전문의약품,20030224,"연질캡슐제, 현탁상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427994445600083,,,,,2024-12-11 2:55
200202138,다이뉴정(치옥트산)(수출용),신일제약(주),녹색의 원형 필름코팅정,TDI,,원형,초록,,,,11.0,11.0,4.0,따로 분류되지 않는 대사성 의약품,전문의약품,20020425,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEz52,,,Dinew Tab.,,2024-12-11 2:55
200302176,세페타트정500mg(세페타메트피복실염산염),초당약품공업(주),미황색의 타원형 필름코팅정제                                                                              ,CL CD,,장방형,노랑,,,,17.5,8.5,5.5,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20030423,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152829795999100080,,,Cefetat 500mg,,2024-12-11 2:55
200202853,다이플루캡슐(플루코나졸),(주)서울제약," 흰색 분말이 충진된 상부는 청색, 하부는 흰색의 캡슐제",마크 DFL,,장방형,파랑,하양,,,14.2,5.05,5.32,기타의 화학요법제,전문의약품,20021105,"경질캡슐제, 산제","태극,S,5",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759729217900130,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900049,,Diflu Cap.,652900180,2024-12-11 2:55
200403655,에이스타정(레바미피드),한국유나이티드제약(주),흰색의 원형 필름코팅정,RM,UT,원형,하양,,,,6,6,1,소화성궤양용제,전문의약품,20040131,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100109,,,A Star Tab.,644307960,2024-12-11 2:55
200401320,일양레바미피드정100밀리그램,일양약품(주),흰색의 원형 필름코팅정,IY,RM,원형,하양,,,,8.11,8.11,3.75,소화성궤양용제,전문의약품,20040120,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765842976900112,,,IL-YANG Rebamipide Tab. 100mg,641701640,2024-12-11 2:55
200404797,펜미드정(레바미피드),(주)펜믹스,흰색의 원형 필름코팅정,PM,,원형,하양,,,,8.1,8.1,3.4,소화성궤양용제,전문의약품,20040131,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100115,,,Penmid Tab. (Rebamipide),677100130,2024-12-11 2:55
200404044,바미드정(레바미피드),한국프라임제약(주),흰색의 원형 필름코팅정,BD,,원형,하양,,,,8.1,8.1,3.3,소화성궤양용제,전문의약품,20040131,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765851155000066,,,Bamide Tab.,663600610,2024-12-11 2:55
200403344,코스바민정(레바미피드),코스맥스바이오(주),백색의 원형 필름코팅정제,마크,RM,원형,하양,,,,8.10,8.10,3.40,소화성궤양용제,전문의약품,20040131,필름코팅정,"Hw,mH",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100124,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200012,,,,2024-12-11 2:55
200400587,글립타이드정200밀리그람(설글리코타이드),삼일제약(주),흰색의 장방형 필름코팅정,마크,GT2,장방형,하양,,,,13.3,6.8,3.6,소화성궤양용제,전문의약품,20040120,필름코팅정,"siL,5iL",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oqy0vxcEYI,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800047,,Gliptide 200mg Tab.,643900020,2024-12-11 2:55
200404670,레보론정25밀리그램(레보설피리드),주식회사제뉴원사이언스,흰색의 원형 정제,LS,25,원형,하양,,,,6.05,6.05,3.5,기타의 소화기관용약,전문의약품,20040107,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oikd3yeYlZ,,,Levoron Tab. 25mg,671700250,2024-12-11 2:55
200302216,베라스트정(베라프로스트나트륨),(주)녹십자,백색-담황백색의 원형 필름코팅정으로 냄새는 없다.                                                    ,BT,,원형,하양,,,,6.1,6.1,2.9,기타의 혈액 및 체액용약,전문의약품,20030724,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDNb,,,Berast Tab. 20 Y,643601080,2024-12-11 2:55
200301345,글루코젠정500밀리그램(메트포르민염산염),(주)뉴젠팜,흰색의 원형 필름코팅정제,NGP,500,원형,하양,,,,11.4,11.4,6.3,당뇨병용제,전문의약품,20031222,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765859194400038,,,GLUCOGEN TAB. 500MG(METFORMIN HYDROCHLORIDE),646200050,2024-12-11 2:55
200401462,디포민정(메트포르민염산염),(주)동구바이오제약,흰색의 원형 필름코팅정,DKP,DIF,원형,하양,,,,11,11,5.6,당뇨병용제,전문의약품,20040114,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoCH,,,Dipomin Tablet,657301180,2024-12-11 2:55
200210304,판토가캅셀,(주)메디팁,"연회색 가루의 내용물이 든 상부는 진녹색, 하부는 미황색의 불투명 경질캅셀제",마크 PTG,,장방형,초록,노랑,,,18.8,6.3,6.6,단백아미노산제제,일반의약품,20021224,"경질캡슐제, 산제",MERZ,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FRxh,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700010,,Pantogar Cap.,,2024-12-11 2:55
200403021,클로펜정(아세클로페낙),(주)티디에스팜,백색의 원형코팅정제,TD,,원형,하양,,,,8,8,3,해열.진통.소염제,전문의약품,20040423,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800411198400160,,,,,2024-12-11 2:55
200308845,아나클정(아세클로페낙)(수출명:파나정정),(주)한국파마,흰색의 원형 코팅 정제,AN,,원형,하양,,,,7.6,7.6,2.8,해열.진통.소염제,전문의약품,20030919,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OdaTZpEPz8,,,Anacle Tab.(Panajung Tab.),653001330,2024-12-11 2:55
200404050,록소로펜정(록소프로펜나트륨수화물),한국프라임제약(주),흰색의 원형 정제,LXF,,원형,하양,,,,9.50,9.50,2.65,해열.진통.소염제,전문의약품,20040213,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OrgEjHwCC2,,,Loxorofen Tab.,663600400,2024-12-11 2:55
200300462,캄록스캡슐(멜록시캄),(주)바이넥스,"미황색가루가 든 상,하 담녹색의 캡슐제",마크 CRX,,장방형,초록,초록,,,17.5,5.9,6.2,해열.진통.소염제,전문의약품,20030814,"경질캡슐제, 산제",Binex,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Os35onWpmz,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800089,,Camrox Cap.,643102100,2024-12-11 2:55
200302165,오스메톤정(나부메톤)(수출명:오스부톤정OSBUTONEtablet),명문제약(주),흰색의 원형 필름코팅정제,MMOM,,원형,하양,,,,13,13,5.4,해열.진통.소염제,전문의약품,20030814,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8vV,,,OSBUTONE tablet,649802600,2024-12-11 2:55
200400700,크록사신정(레보플록사신수화물),아주약품(주),백색의 원형 필름코팅정제 ,AJU COT,,원형,하양,,,,8.2,8.2,4.3,기타의 화학요법제,전문의약품,20040217,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oikd3yeXzJ,,,CROXACIN TAB,654001570,2024-12-11 2:55
200301625,디프라졸캡슐(플루코나졸),한국넬슨제약(주),"백색의 과립이 충전된 상부 암녹색, 하부 백색의 캡슐제                                                                                                                                   ",NS DF50,,장방형,초록,하양,,,14,5.4,5.4,기타의 화학요법제,전문의약품,20030814,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oji5MZBeSk,,,Difurazol Cap.,656700660,2024-12-11 2:55
200403616,유코나졸캡슐(플루코나졸),(주)유한메디카,"백색 내지 유백색의 분말을 함유하는 상부 청색, 하부 백색의 경질캡슐제",YHM flu,,장방형,파랑,하양,,,14.20,5.05,5.32,기타의 화학요법제,전문의약품,20040218,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599028446900021,,,,,2024-12-11 2:55
200410977,마이코졸캡슐(플루코나졸),(주)팜젠사이언스,"백색분말이 충진된 상부 청색, 하부 백색의 캡슐제",SUDO MCZ,,장방형,파랑,하양,,,14.20,5.13,5.30,기타의 화학요법제,전문의약품,20040213,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oji5MZBeUi,,,MICOZOLE CAP,670100370,2024-12-11 2:55
200400757,디푸란캡슐(플루코나졸),동화약품(주)," 흰색 분말이 충진된 상부는 청색, 하부는 흰색의 캡슐제",D-W D-WDFR DFR,,장방형,파랑,하양,,,14.20,5.05,5.32,기타의 화학요법제,전문의약품,20040223,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oji5MZBeNY,,,DIFULAN capsules,642701100,2024-12-11 2:55
200402793,프리나졸캡슐(플루코나졸),광동제약(주),"백색분말이 충진된 상부는 청색, 하부는 백색의 캡슐제",K.D PNZ50,,장방형,파랑,하양,,,14.20,5.05,5.05,기타의 화학요법제,전문의약품,20040213,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8mV,,,,641803340,2024-12-11 2:55
200300286,씨라클정250밀리그램(클래리트로마이신),일동제약(주),노란색의 타원형 필름코팅정,IDP,,타원형,노랑,,,,13.84,8.43,5.77,기타의 항생물질제제(복합항생물질제제를 포함),전문의약품,20030325,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MwnP8KNiCe,,,Ciracle Tab. 250mg(Clarithromycin),642900970,2024-12-11 2:55
200403705,경보세프포독심프록세틸정(수출명:DAEZIM Tab.),(주)경보제약,내수용 : 흰색의 원형 필름코팅 정제수출용 : 백색의 원형 필름코팅정제,Kb,K,원형,하양,,,,8.8,8.8,4.7,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20040214,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428043395900024,,,Kyongbo Cefpodoxime proxetil Tab.,665000130,2024-12-11 2:55
200402439,이텍스세픽심캡슐,(주)테라젠이텍스,"흰색-연한노란색의 결정성 가루가 들어있는 상,하부 연한 주황색의 경질캡슐",ETEX CX,,장방형,주황,주황,,,14.5,5.2,5.2,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20040331,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428043395900033,,,"Ceracyxime Cap.100mg,Fixtin Cap.100mg,Ceraxime Cap.100mg",698500980,2024-12-11 2:55
200402835,위더스세픽심캡슐100밀리그램,위더스제약(주),"흰색-연한노란색의 결정성 가루가 들어있는 상,하부 연한 주황색의 경질캡슐",마크 CFX,,장방형,주황,주황,,,9.25,5.25,5.25,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20040227,"경질캡슐제, 산제",wu,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154125966517300041,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600166,,Withus Cefixime Cap. 100mg,660701220,2024-12-11 2:55
200402706,파비스세파클러캡슐250밀리그램,(주)한국파비스제약,"연한 노란색의 분말이 충진된 상부 자색, 하부 흰색의 경질캡슐제",PK PK,,장방형,보라,하양,,,17.1,5.7,6.2,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20040226,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJdSQXzgyz,,,Pharvis Cefaclor Capsule 250mg,621801970,2024-12-11 2:55
200401296,일양세파클러캡슐250밀리그램,일양약품(주),"미황색 분말이 든 상부 보라색, 하부 흰색의 경질캡슐제",CFL250 IYP,,장방형,보라,하양,,,17.46,5.77,6.15,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20040303,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326603582900105,,,Cefaclor Cap. 250mg IL-YANG,641701750,2024-12-11 2:55
200404754,세이크캡슐250밀리그램(세파클러수화물)(수출명:인바이오넷인비클러캡슐250mg),(주)휴온스생명과학,"미황색의 분말이 든 상부 보라색, 하부 흰색의 경질캡슐제",IBN CFC,,장방형,보라,하양,,,19,6,6.5,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20040226,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv12iojCdR,,,Ceik cap. 250mg (cefaclor),052700340,2024-12-11 2:55
200411009,알베롤정(카르베딜롤),알리코제약(주),흰색의 원형정제,AC,A분할선5,원형,하양,,,-,7,7,1.7,혈압강하제,전문의약품,20040914,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGAd,,,Alverol Tab.,656001200,2024-12-11 2:55
200300253,엘디핀지속정(펠로디핀),국제약품(주),분홍색의 원형 필름코팅정제,LDP,,원형,분홍,,,,11.1,11.1,5.1,혈압강하제,전문의약품,20031113,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZUp,,,L-DIPINE(Felodipine),643701780,2024-12-11 2:55
200202118,하이드로핀정(펠로디핀),미래바이오제약(주),연분홍색의 원형필름코팅정이다 ,HFm,5,원형,분홍,,,,9.1,9.1,3.9,혈압강하제,전문의약품,20020709,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa6iTEo-4K,,,Hidropin SR Tab,657501260,2024-12-11 2:55
200400798,바소조신정2밀리그람(테라조신염산염수화물),(주)일화,연한주황색의  원형정제,TZ,I분할선H,원형,주황,,,-,7.05,7.05,3.05,기타의 비뇨생식기관 및 항문용약,전문의약품,20040804,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765855044700040,,,Vasozosin Tab. 2mg,640900410,2024-12-11 2:55
200411062,테레신정2밀리그람(테라조신염산염수화물),(주)테라젠이텍스,오렌지색의 원형 정제,ETX,TS,원형,주황,,,,7.0,7.0,2.9,기타의 비뇨생식기관 및 항문용약,전문의약품,20040823,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqO4sCY1-D,,,Teresin Tab. 2mg,698500230,2024-12-11 2:55
200404196,조코나정40밀리그람(심바스타틴),(주)넥스팜코리아,연분홍색의 타원형 필름코팅정제,NK40,분할선,타원형,분홍,,,-,14.3,8.2,4.7,동맥경화용제,전문의약품,20040921,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8yb,,,Zocona Tab. 40mg,662501500,2024-12-11 2:55
200403084,심바크린정(심바스타틴),구주제약(주),황갈색의 타원형 필름코팅정제,GJ SC,분할선,타원형,주황,,,-,11.33,6.50,3.65,동맥경화용제,전문의약품,20040823,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8ZH,,,Simvacrin Tab.,669801800,2024-12-11 2:55
200403740,심스타틴정(심바스타틴),(주)경보제약,황갈색의 타원형 필름코팅정제,Kb,분할선,타원형,주황,,,-,10.5,6.7,2.9,동맥경화용제,전문의약품,20040922,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8kX,,,Simstatin Tab.,,2024-12-11 2:55
200402617,심바스트정40밀리그램(심바스타틴),한미약품(주),붉은 벽돌색의 타원형 필름코팅정제,HMP,분할선,타원형,분홍,,,-,14.2,8.2,4.4,동맥경화용제,전문의약품,20040319,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v22Z,,,Simvast Tab. 40mg,643501470,2024-12-11 2:55
200400763,심바틴정10밀리그람(심바스타틴),동화약품(주),분홍색의 타원형 필름코팅정,D-W,S분할선10,타원형,분홍,,,-,,,,동맥경화용제,전문의약품,20040907,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326985900093,,,,,2024-12-11 2:55
200400271,카틸정(염산아세틸엘카르니틴),청계제약(주),백색의 장방형 제피정,SL7,,장방형,하양,,,,16.29,8.45,8.45,기타의 순환계용약,전문의약품,20040909,장용성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428095463800032,,,,,2024-12-11 2:55
200401383,비소폴정(비소프롤롤푸마르산염),진양제약(주),한쪽에 절취하는 홈이 있는 양쪽이 볼록한 심장형의 미황색의 필름코팅정,JY,분할선,기타,노랑,,,-,8.1,6.8,2.9,기타의 순환계용약,전문의약품,20040909,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428095463800037,,,Bisopol Tab.,650300700,2024-12-11 2:55
200400528,에이엠정(암로디핀말레산염),코오롱제약(주),백색의 팔각 장방형 정제,KOLON,AM분할선5,팔각형,하양,,,-,8.8,6.3,3.4,혈압강하제,전문의약품,20040923,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900178,,,AM Tab.(Amlodipine Maleate),670300970,2024-12-11 2:55
200411002,알스틴정(아젤라스틴염산염),아주약품(주),밝은 황색의 원형 필름코팅정제,AST,,원형,노랑,,,,6.55,6.55,3.15,기타의 알레르기용약,전문의약품,20040914,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfExvv,,,ALSTINE TAB,654001310,2024-12-11 2:55
200401445,엘로틴캡슐(에르도스테인),(주)동구바이오제약,"흰색의 분말이 들어있는 상부 초록색, 하부 미황색의 경질캡슐제",마크 ELT,,장방형,초록,노랑,,,18.6,6.6,6.6,진해거담제,일반의약품,20040119,"경질캡슐제, 산제",D,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Og9J5dfYoV,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900079,,Elotine Cap.,657302820,2024-12-11 2:55
200702709,뮤레스캡슐(에르도스테인),제이더블유신약(주),"흰색 내지 미백색의 분말 또는 과립이 충전된 상부 초록색, 하부 미황색의 경질캡슐제",CSY MUC,,장방형,초록,노랑,,,19.14,6.54,6.54,진해거담제,일반의약품,20070305,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Og9J5dfYpv,,,MULESS Cap. (Erdosteine),644100250,2024-12-11 2:55
200301833,엘도인캡슐300밀리그램(에르도스테인),한미약품(주),"흰색의 분말이 들어있는 상부 초록색, 하부 연한 노란색의 경질캡슐제",HMP ERD,,장방형,초록,노랑,,,19.1,6.63,6.91,진해거담제,일반의약품,20030919,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Og9J5dfYr1,,,Erdoin Cap. 300mg,643501900,2024-12-11 2:55
